InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537149,10018,ALARM CLOCK BAKELIKE RED,16,01/13/2020 20:00,2.32,,United Kingdom
537269,10008,JUMBO BAG RED RETROSPOT,8,11/26/2019 02:00,1.57,14684.0,United Kingdom
537240,10004,VINTAGE UNION JACK BUNTING,2,11/30/2019 22:00,1.14,12922.0,Belgium
537832,10007,REGENCY CAKESTAND 3 TIER,2,02/07/2020 18:00,7.25,17576.0,France
536486,10007,REGENCY CAKESTAND 3 TIER,7,12/16/2019 08:00,0.3,14803.0,United Kingdom
536520,10018,ALARM CLOCK BAKELIKE RED,2,11/24/2019 19:00,2.0,16634.0,EIRE
536882,10001,WOODEN PICTURE FRAME,1,01/25/2020 14:00,1.54,12602.0,United Kingdom
537277,10012,ROUND SNACK BOXES SET OF 4,4,01/26/2020 00:00,3.74,12560.0,United Kingdom
537623,10015,TRAVEL SEWING KIT,1,02/08/2020 04:00,0.57,,United Kingdom
537285,10015,TRAVEL SEWING KIT,20,01/31/2020 05:00,1.49,17036.0,United Kingdom
537192,10003,GLASS JAR CANDLE,5,02/28/2020 01:00,2.22,13776.0,Germany
538123,10008,JUMBO BAG RED RETROSPOT,2,01/09/2020 00:00,7.17,17046.0,United Kingdom
536666,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,12/05/2019 10:00,3.43,17959.0,EIRE
537436,10008,JUMBO BAG RED RETROSPOT,1,02/12/2020 14:00,0.75,16287.0,Spain
537381,10001,WOODEN PICTURE FRAME,1,12/02/2019 18:00,1.51,18202.0,United Kingdom
537252,10001,WOODEN PICTURE FRAME,11,12/05/2019 22:00,5.97,17866.0,United Kingdom
537879,10000,WHITE HANGING HEART T-LIGHT HOLDER,38,02/08/2020 10:00,0.74,16639.0,United Kingdom
536865,10019,HAND WARMER OWL DESIGN,8,02/14/2020 19:00,2.27,17118.0,Netherlands
538153,10008,JUMBO BAG RED RETROSPOT,4,12/11/2019 17:00,2.44,15931.0,United Kingdom
536986,10004,VINTAGE UNION JACK BUNTING,3,01/27/2020 13:00,1.67,13646.0,United Kingdom
537386,10015,TRAVEL SEWING KIT,2,02/19/2020 17:00,36.44,,United Kingdom
537341,10009,PARTY BUNTING,32,02/04/2020 21:00,1.63,14612.0,United Kingdom
537958,10007,REGENCY CAKESTAND 3 TIER,3,11/01/2019 14:00,3.86,15168.0,Netherlands
537187,10002,RED WOOLLY HOTTIE MUG,34,01/19/2020 18:00,1.14,,Spain
536898,10007,REGENCY CAKESTAND 3 TIER,16,11/21/2019 09:00,4.17,12952.0,United Kingdom
536405,10012,ROUND SNACK BOXES SET OF 4,1,02/10/2020 14:00,5.88,15345.0,France
537046,10012,ROUND SNACK BOXES SET OF 4,2,11/09/2019 01:00,1.37,15308.0,United Kingdom
537914,10007,REGENCY CAKESTAND 3 TIER,2,02/28/2020 05:00,2.33,18012.0,United Kingdom
536383,10012,ROUND SNACK BOXES SET OF 4,4,11/22/2019 06:00,1.0,18015.0,United Kingdom
538045,10015,TRAVEL SEWING KIT,4,12/21/2019 10:00,0.78,16003.0,United Kingdom
537382,10018,ALARM CLOCK BAKELIKE RED,81,11/29/2019 02:00,6.94,17398.0,United Kingdom
536627,10010,LUNCH BAG WOODLAND,1,02/06/2020 16:00,1.41,14205.0,Spain
536931,10004,VINTAGE UNION JACK BUNTING,5,12/18/2019 05:00,0.25,18104.0,United Kingdom
537403,10002,RED WOOLLY HOTTIE MUG,8,01/29/2020 09:00,14.37,17939.0,France
536956,10003,GLASS JAR CANDLE,4,11/09/2019 01:00,1.1,13090.0,United Kingdom
536568,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/25/2019 08:00,1.92,16506.0,United Kingdom
537613,10011,RECIPE BOX PANTRY DESIGN,1,02/18/2020 08:00,12.69,15065.0,United Kingdom
537625,10004,VINTAGE UNION JACK BUNTING,5,02/20/2020 06:00,2.13,13926.0,United Kingdom
536587,10004,VINTAGE UNION JACK BUNTING,7,11/26/2019 01:00,2.09,14793.0,France
536892,10014,STRAWBERRY CERAMIC TRINKET BOX,6,12/18/2019 08:00,0.72,,United Kingdom
536822,10006,PACK OF 72 RETRO SPOT CAKE CASES,7,12/20/2019 02:00,0.48,17837.0,United Kingdom
537601,10016,VINTAGE SNAKES AND LADDERS,17,01/07/2020 21:00,2.08,14390.0,United Kingdom
537734,10002,RED WOOLLY HOTTIE MUG,10,01/04/2020 12:00,3.54,,Spain
537728,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,11/13/2019 17:00,3.34,15412.0,United Kingdom
538125,10001,WOODEN PICTURE FRAME,1,01/31/2020 13:00,1.52,16703.0,United Kingdom
537806,10010,LUNCH BAG WOODLAND,2,11/28/2019 02:00,2.51,15193.0,United Kingdom
536966,10002,RED WOOLLY HOTTIE MUG,3,12/08/2019 19:00,0.39,14698.0,United Kingdom
536567,10004,VINTAGE UNION JACK BUNTING,5,02/09/2020 22:00,3.9,17833.0,EIRE
537517,10014,STRAWBERRY CERAMIC TRINKET BOX,3,01/22/2020 18:00,2.89,14560.0,United Kingdom
538082,10017,WOODEN FRAME ANTIQUE WHITE,2,12/18/2019 14:00,17.7,13924.0,United Kingdom
538193,10010,LUNCH BAG WOODLAND,1,02/18/2020 12:00,2.48,14288.0,United Kingdom
536796,10019,HAND WARMER OWL DESIGN,1,12/18/2019 07:00,0.96,14326.0,France
536808,10015,TRAVEL SEWING KIT,3,01/07/2020 21:00,2.34,,United Kingdom
536435,10015,TRAVEL SEWING KIT,1,11/30/2019 12:00,1.77,16268.0,United Kingdom
536629,10019,HAND WARMER OWL DESIGN,1,11/22/2019 23:00,3.8,13144.0,France
537405,10001,WOODEN PICTURE FRAME,3,12/30/2019 00:00,2.53,17613.0,United Kingdom
537390,10004,VINTAGE UNION JACK BUNTING,1,01/07/2020 14:00,0.7,13851.0,United Kingdom
537060,10008,JUMBO BAG RED RETROSPOT,6,02/05/2020 17:00,0.48,13028.0,United Kingdom
536946,10012,ROUND SNACK BOXES SET OF 4,9,12/17/2019 22:00,3.2,16316.0,United Kingdom
537920,10019,HAND WARMER OWL DESIGN,2,02/16/2020 10:00,9.81,13592.0,United Kingdom
537227,10001,WOODEN PICTURE FRAME,3,01/12/2020 21:00,7644.49,16802.0,United Kingdom
537880,10004,VINTAGE UNION JACK BUNTING,7,11/09/2019 09:00,5.55,17978.0,United Kingdom
538171,10005,,2,01/28/2020 17:00,6.77,,EIRE
536959,10013,SPACEBOY LUNCH BOX,2,01/09/2020 00:00,3.21,16963.0,Netherlands
536745,10019,HAND WARMER OWL DESIGN,13,12/17/2019 17:00,1.09,15285.0,United Kingdom
538151,10018,ALARM CLOCK BAKELIKE RED,10,12/27/2019 02:00,2.99,,France
537555,10014,STRAWBERRY CERAMIC TRINKET BOX,7,12/07/2019 05:00,8.22,,United Kingdom
536910,10015,TRAVEL SEWING KIT,10,01/13/2020 17:00,4.18,14470.0,France
537530,10008,JUMBO BAG RED RETROSPOT,1,01/08/2020 01:00,5.2,17551.0,United Kingdom
537330,10012,ROUND SNACK BOXES SET OF 4,16,12/24/2019 16:00,1.55,15135.0,Spain
538062,10003,GLASS JAR CANDLE,6,12/05/2019 05:00,2.01,15310.0,United Kingdom
536844,10010,LUNCH BAG WOODLAND,11,12/18/2019 20:00,2.18,16349.0,France
538223,10005,SET OF 3 CAKE TINS,6,12/30/2019 18:00,2.34,13470.0,United Kingdom
538120,10018,ALARM CLOCK BAKELIKE RED,4,12/27/2019 15:00,7.91,15679.0,United Kingdom
536703,10007,REGENCY CAKESTAND 3 TIER,3,12/08/2019 03:00,0.25,,United Kingdom
536673,10007,REGENCY CAKESTAND 3 TIER,6,01/09/2020 20:00,2.54,16956.0,Germany
537364,10008,JUMBO BAG RED RETROSPOT,3,11/28/2019 04:00,2.27,13682.0,United Kingdom
536449,10018,ALARM CLOCK BAKELIKE RED,10,12/31/2019 03:00,0.62,,United Kingdom
536925,10018,ALARM CLOCK BAKELIKE RED,1,11/15/2019 14:00,4.82,,United Kingdom
537180,10008,JUMBO BAG RED RETROSPOT,2,12/27/2019 16:00,1.19,17211.0,United Kingdom
538182,10019,HAND WARMER OWL DESIGN,31,02/03/2020 02:00,1.72,13922.0,Germany
538225,10015,TRAVEL SEWING KIT,2,02/07/2020 04:00,15.62,12690.0,Germany
536649,10016,VINTAGE SNAKES AND LADDERS,3,01/23/2020 09:00,6.75,15894.0,United Kingdom
538036,10018,ALARM CLOCK BAKELIKE RED,2,01/29/2020 12:00,4.37,17579.0,Germany
536535,10006,PACK OF 72 RETRO SPOT CAKE CASES,6,11/08/2019 22:00,3.6,13679.0,United Kingdom
537768,10011,RECIPE BOX PANTRY DESIGN,2,12/11/2019 23:00,2.09,12602.0,United Kingdom
537950,10005,SET OF 3 CAKE TINS,3,01/18/2020 12:00,18.16,13178.0,Belgium
538035,10006,PACK OF 72 RETRO SPOT CAKE CASES,9,02/05/2020 02:00,5.49,13105.0,Switzerland
536783,10009,PARTY BUNTING,2,01/09/2020 23:00,1.16,13561.0,EIRE
538040,10001,WOODEN PICTURE FRAME,9,02/11/2020 11:00,0.61,13416.0,United Kingdom
536582,10004,VINTAGE UNION JACK BUNTING,9,12/03/2019 18:00,4.34,16130.0,United Kingdom
537337,10016,VINTAGE SNAKES AND LADDERS,12,11/19/2019 10:00,2.33,13671.0,Germany
537245,10003,GLASS JAR CANDLE,5,11/11/2019 08:00,0.59,15603.0,United Kingdom
536957,10012,ROUND SNACK BOXES SET OF 4,104,01/09/2020 22:00,3.78,14732.0,Switzerland
536406,10015,TRAVEL SEWING KIT,12,01/19/2020 20:00,1.88,16233.0,France
537812,10005,SET OF 3 CAKE TINS,6,12/05/2019 05:00,4.18,16240.0,United Kingdom
536994,10009,PARTY BUNTING,2,02/03/2020 01:00,3.83,15868.0,United Kingdom
537605,10017,WOODEN FRAME ANTIQUE WHITE,4,01/28/2020 17:00,1.34,17648.0,Netherlands
537134,10016,VINTAGE SNAKES AND LADDERS,17,12/14/2019 05:00,4.63,13511.0,EIRE
537065,10018,ALARM CLOCK BAKELIKE RED,22,11/29/2019 15:00,1.49,15462.0,EIRE
538026,10012,ROUND SNACK BOXES SET OF 4,18,01/29/2020 02:00,1.6,14688.0,Portugal
536542,10017,WOODEN FRAME ANTIQUE WHITE,9,01/20/2020 14:00,1.44,15509.0,Germany
537746,10007,REGENCY CAKESTAND 3 TIER,1,11/21/2019 12:00,7.62,,Belgium
537765,10012,ROUND SNACK BOXES SET OF 4,7,12/01/2019 15:00,1.86,14242.0,Switzerland
537077,10013,SPACEBOY LUNCH BOX,1,12/29/2019 08:00,9.7,,United Kingdom
536857,10019,HAND WARMER OWL DESIGN,1,01/01/2020 08:00,14.64,17102.0,United Kingdom
536374,10007,REGENCY CAKESTAND 3 TIER,5,11/20/2019 22:00,1.18,14877.0,United Kingdom
538121,10017,WOODEN FRAME ANTIQUE WHITE,7,02/22/2020 21:00,0.25,13002.0,United Kingdom
538141,10010,LUNCH BAG WOODLAND,10,12/17/2019 15:00,6.99,16198.0,United Kingdom
536816,10002,RED WOOLLY HOTTIE MUG,7,12/16/2019 18:00,1.75,14134.0,United Kingdom
536424,10013,SPACEBOY LUNCH BOX,7,11/08/2019 06:00,1.03,14303.0,EIRE
536595,10019,HAND WARMER OWL DESIGN,2,02/14/2020 03:00,1.37,12922.0,United Kingdom
536491,10009,PARTY BUNTING,4,11/29/2019 05:00,1.62,14063.0,United Kingdom
537923,10010,LUNCH BAG WOODLAND,1,02/27/2020 11:00,9.0,13618.0,United Kingdom
538037,10018,ALARM CLOCK BAKELIKE RED,1,12/30/2019 13:00,2.89,12547.0,Germany
536652,10018,ALARM CLOCK BAKELIKE RED,9,02/14/2020 00:00,8.88,,United Kingdom
537765,10008,JUMBO BAG RED RETROSPOT,2,11/22/2019 12:00,4.03,18105.0,Spain
536701,10015,TRAVEL SEWING KIT,10,11/20/2019 21:00,1.81,13094.0,United Kingdom
537053,10012,ROUND SNACK BOXES SET OF 4,12,02/05/2020 04:00,1.66,12657.0,United Kingdom
537488,10012,ROUND SNACK BOXES SET OF 4,2,02/07/2020 09:00,4.31,12943.0,France
537714,10014,STRAWBERRY CERAMIC TRINKET BOX,7,01/05/2020 04:00,5.59,15589.0,United Kingdom
538004,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,11/04/2019 20:00,6.66,,Belgium
536448,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,02/22/2020 06:00,1.89,14185.0,United Kingdom
536733,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/18/2019 05:00,2.93,,Portugal
536890,10017,WOODEN FRAME ANTIQUE WHITE,3,02/21/2020 08:00,4.41,12915.0,United Kingdom
536946,10005,SET OF 3 CAKE TINS,3,02/13/2020 12:00,1.68,15958.0,United Kingdom
538236,10013,SPACEBOY LUNCH BOX,29,02/11/2020 05:00,0.79,14465.0,United Kingdom
537822,10013,SPACEBOY LUNCH BOX,1,01/22/2020 16:00,1.1,14437.0,United Kingdom
536965,10014,STRAWBERRY CERAMIC TRINKET BOX,6,01/20/2020 19:00,1.93,13763.0,Belgium
538187,10017,WOODEN FRAME ANTIQUE WHITE,1,01/03/2020 22:00,4.77,17671.0,United Kingdom
537301,10017,WOODEN FRAME ANTIQUE WHITE,10,11/03/2019 23:00,8.66,14573.0,United Kingdom
537303,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/17/2019 13:00,0.63,16549.0,United Kingdom
537178,10016,VINTAGE SNAKES AND LADDERS,6,01/27/2020 16:00,1.35,,United Kingdom
536634,10004,VINTAGE UNION JACK BUNTING,2,02/06/2020 12:00,1.72,12699.0,United Kingdom
538116,10012,ROUND SNACK BOXES SET OF 4,2,01/07/2020 04:00,5.45,,United Kingdom
536391,10013,SPACEBOY LUNCH BOX,10,01/25/2020 04:00,1.45,17665.0,United Kingdom
536691,10001,WOODEN PICTURE FRAME,24,11/03/2019 14:00,1.6,17590.0,United Kingdom
536795,10005,SET OF 3 CAKE TINS,7,12/27/2019 05:00,0.6,,Belgium
536888,10018,ALARM CLOCK BAKELIKE RED,2,12/31/2019 22:00,3.99,13274.0,EIRE
536612,10002,RED WOOLLY HOTTIE MUG,6,02/16/2020 03:00,2.09,14117.0,United Kingdom
536398,10004,VINTAGE UNION JACK BUNTING,46,12/08/2019 08:00,1.28,17985.0,United Kingdom
537635,10001,WOODEN PICTURE FRAME,4,11/28/2019 14:00,1.9,16342.0,EIRE
538182,10003,GLASS JAR CANDLE,17,12/13/2019 07:00,7.59,,EIRE
536593,10012,ROUND SNACK BOXES SET OF 4,2,11/21/2019 10:00,0.9,16611.0,Netherlands
536921,10016,VINTAGE SNAKES AND LADDERS,4,01/07/2020 00:00,1.06,,United Kingdom
537314,10011,RECIPE BOX PANTRY DESIGN,8,01/17/2020 03:00,8.6,14147.0,Germany
538104,10005,SET OF 3 CAKE TINS,6,02/05/2020 04:00,2.65,15207.0,Germany
537666,10017,WOODEN FRAME ANTIQUE WHITE,2,02/25/2020 16:00,4.81,14435.0,United Kingdom
537801,10007,REGENCY CAKESTAND 3 TIER,2,11/09/2019 20:00,3.68,,United Kingdom
537454,10006,PACK OF 72 RETRO SPOT CAKE CASES,11,11/30/2019 16:00,2.37,13274.0,United Kingdom
537146,10010,LUNCH BAG WOODLAND,13,12/07/2019 02:00,1.74,,Germany
536739,10002,RED WOOLLY HOTTIE MUG,18,11/30/2019 23:00,5.65,15871.0,Portugal
537985,10007,REGENCY CAKESTAND 3 TIER,25,02/08/2020 07:00,7.86,14161.0,United Kingdom
537872,10015,TRAVEL SEWING KIT,5,11/17/2019 17:00,7.27,18030.0,United Kingdom
536412,10012,ROUND SNACK BOXES SET OF 4,3,11/04/2019 13:00,0.75,15188.0,United Kingdom
537706,10019,HAND WARMER OWL DESIGN,16,02/12/2020 07:00,9.07,14821.0,United Kingdom
536523,10015,TRAVEL SEWING KIT,8,02/24/2020 10:00,1.72,12471.0,United Kingdom
537750,10007,REGENCY CAKESTAND 3 TIER,2,11/28/2019 04:00,1.16,18264.0,Portugal
537913,10015,TRAVEL SEWING KIT,1,12/10/2019 22:00,2.08,17374.0,United Kingdom
536610,10017,WOODEN FRAME ANTIQUE WHITE,7,12/31/2019 09:00,5.65,,France
537178,10012,ROUND SNACK BOXES SET OF 4,3,01/03/2020 03:00,4.22,,United Kingdom
536597,10015,TRAVEL SEWING KIT,4,02/27/2020 22:00,1.91,17075.0,Germany
537428,10010,LUNCH BAG WOODLAND,12,12/19/2019 12:00,5.68,,United Kingdom
538104,10018,ALARM CLOCK BAKELIKE RED,9,11/02/2019 10:00,2.83,17859.0,United Kingdom
536516,10004,VINTAGE UNION JACK BUNTING,15,12/21/2019 17:00,1.39,,United Kingdom
537110,10008,JUMBO BAG RED RETROSPOT,1,01/06/2020 19:00,1.21,,United Kingdom
538189,10005,SET OF 3 CAKE TINS,5,01/02/2020 01:00,3.71,,United Kingdom
536929,10002,RED WOOLLY HOTTIE MUG,8,01/01/2020 11:00,2.26,12995.0,EIRE
536612,10012,ROUND SNACK BOXES SET OF 4,1,02/19/2020 18:00,0.62,15481.0,United Kingdom
537281,10002,RED WOOLLY HOTTIE MUG,2,02/05/2020 22:00,5.74,,United Kingdom
537318,10004,VINTAGE UNION JACK BUNTING,2,12/01/2019 05:00,1.52,18178.0,United Kingdom
537607,10015,TRAVEL SEWING KIT,4,12/13/2019 15:00,12.09,12854.0,United Kingdom
536953,10004,VINTAGE UNION JACK BUNTING,21,01/20/2020 03:00,0.6,16877.0,EIRE
538156,10017,WOODEN FRAME ANTIQUE WHITE,31,12/20/2019 06:00,2.05,15920.0,United Kingdom
537341,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,12/22/2019 10:00,1.22,17567.0,EIRE
536902,10009,PARTY BUNTING,7,11/21/2019 03:00,0.93,18276.0,United Kingdom
538165,10001,WOODEN PICTURE FRAME,7,12/01/2019 12:00,1.51,17518.0,Spain
538099,10001,WOODEN PICTURE FRAME,6,01/28/2020 22:00,14.45,14572.0,United Kingdom
537300,10015,TRAVEL SEWING KIT,6,02/10/2020 04:00,2.84,16478.0,Netherlands
536411,10001,WOODEN PICTURE FRAME,5,02/03/2020 04:00,1.11,,Spain
537484,10017,WOODEN FRAME ANTIQUE WHITE,22,12/07/2019 22:00,0.4,15233.0,United Kingdom
537405,10011,RECIPE BOX PANTRY DESIGN,12,11/17/2019 09:00,0.44,13941.0,United Kingdom
536642,10009,PARTY BUNTING,1,11/20/2019 04:00,1.44,13832.0,United Kingdom
537553,10018,ALARM CLOCK BAKELIKE RED,9,12/18/2019 05:00,1.31,15737.0,United Kingdom
537941,10007,REGENCY CAKESTAND 3 TIER,10,01/02/2020 03:00,1.97,,United Kingdom
536563,10007,REGENCY CAKESTAND 3 TIER,6,02/16/2020 04:00,0.25,,Switzerland
537721,10008,JUMBO BAG RED RETROSPOT,13,02/16/2020 21:00,2.24,,United Kingdom
536628,10013,SPACEBOY LUNCH BOX,5,11/01/2019 07:00,6.87,,Switzerland
537769,10016,VINTAGE SNAKES AND LADDERS,5,01/24/2020 22:00,12.46,,Germany
537150,10010,LUNCH BAG WOODLAND,5,12/06/2019 20:00,0.37,,United Kingdom
536377,10005,SET OF 3 CAKE TINS,1,11/24/2019 17:00,1.1,,Germany
538176,10017,WOODEN FRAME ANTIQUE WHITE,4,01/06/2020 15:00,1.05,12868.0,Belgium
536676,10011,RECIPE BOX PANTRY DESIGN,2,11/05/2019 01:00,2.85,15685.0,EIRE
537482,10016,VINTAGE SNAKES AND LADDERS,1,12/11/2019 02:00,0.73,16047.0,United Kingdom
536705,10008,JUMBO BAG RED RETROSPOT,17,01/06/2020 06:00,13.23,16406.0,United Kingdom
538114,10003,GLASS JAR CANDLE,7,12/03/2019 15:00,2.57,14875.0,United Kingdom
537749,10018,ALARM CLOCK BAKELIKE RED,4,01/11/2020 05:00,2.17,12909.0,Spain
537873,10013,SPACEBOY LUNCH BOX,2,12/26/2019 05:00,12.09,13101.0,United Kingdom
537175,10006,PACK OF 72 RETRO SPOT CAKE CASES,5,02/04/2020 23:00,2.42,,France
537241,10016,VINTAGE SNAKES AND LADDERS,11,11/22/2019 18:00,3.67,16114.0,United Kingdom
537554,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,11/07/2019 20:00,1.16,16736.0,Belgium
537836,10018,ALARM CLOCK BAKELIKE RED,4,01/03/2020 13:00,0.62,16344.0,France
537953,10011,RECIPE BOX PANTRY DESIGN,10,12/01/2019 20:00,1.34,14200.0,United Kingdom
536398,10011,RECIPE BOX PANTRY DESIGN,1,01/24/2020 19:00,21.91,14960.0,EIRE
537609,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,11/12/2019 04:00,4.63,,United Kingdom
536569,10003,,3,01/09/2020 01:00,3.24,17086.0,United Kingdom
536904,10014,STRAWBERRY CERAMIC TRINKET BOX,4,02/27/2020 19:00,0.93,14445.0,United Kingdom
537920,10011,RECIPE BOX PANTRY DESIGN,2,11/12/2019 04:00,6.12,15371.0,United Kingdom
536834,10002,RED WOOLLY HOTTIE MUG,5,12/07/2019 05:00,0.63,15017.0,United Kingdom
537859,10013,SPACEBOY LUNCH BOX,28,02/10/2020 08:00,0.51,14043.0,Australia
537233,10014,STRAWBERRY CERAMIC TRINKET BOX,3,01/04/2020 01:00,1.41,13345.0,United Kingdom
536801,10005,SET OF 3 CAKE TINS,5,11/22/2019 00:00,17.37,18011.0,United Kingdom
536991,10013,SPACEBOY LUNCH BOX,30,11/26/2019 14:00,16.41,13055.0,United Kingdom
537360,10019,HAND WARMER OWL DESIGN,2,01/31/2020 19:00,1.57,17954.0,United Kingdom
537799,10009,PARTY BUNTING,25,02/12/2020 08:00,1.25,,United Kingdom
537501,10004,VINTAGE UNION JACK BUNTING,4,12/14/2019 06:00,0.48,12914.0,United Kingdom
538114,10019,HAND WARMER OWL DESIGN,24,12/27/2019 21:00,2.66,,United Kingdom
537992,10018,ALARM CLOCK BAKELIKE RED,9,02/02/2020 23:00,2.89,17966.0,United Kingdom
537777,10009,PARTY BUNTING,6,11/22/2019 05:00,5.42,17664.0,Germany
537495,10008,JUMBO BAG RED RETROSPOT,4,11/25/2019 18:00,6.11,16953.0,United Kingdom
536908,10016,VINTAGE SNAKES AND LADDERS,2,02/01/2020 23:00,2.02,15272.0,France
537138,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,11/23/2019 09:00,4.29,12979.0,United Kingdom
536587,10006,PACK OF 72 RETRO SPOT CAKE CASES,10,02/01/2020 12:00,1.22,15860.0,United Kingdom
537066,10010,LUNCH BAG WOODLAND,4,12/30/2019 15:00,4.21,15431.0,United Kingdom
538102,10013,SPACEBOY LUNCH BOX,3,02/27/2020 20:00,1.48,16716.0,United Kingdom
537163,10012,ROUND SNACK BOXES SET OF 4,3,11/04/2019 22:00,3.89,12553.0,United Kingdom
536578,10007,REGENCY CAKESTAND 3 TIER,11,02/22/2020 13:00,3.59,12805.0,Netherlands
537587,10017,WOODEN FRAME ANTIQUE WHITE,14,11/28/2019 01:00,2.63,15844.0,United Kingdom
538169,10012,ROUND SNACK BOXES SET OF 4,2,11/05/2019 05:00,5.44,17426.0,United Kingdom
537991,10010,LUNCH BAG WOODLAND,2,01/26/2020 21:00,0.51,17890.0,United Kingdom
536878,10018,ALARM CLOCK BAKELIKE RED,6,01/03/2020 22:00,0.85,15725.0,United Kingdom
537216,10001,WOODEN PICTURE FRAME,19,02/09/2020 12:00,1.88,14533.0,United Kingdom
537360,10014,STRAWBERRY CERAMIC TRINKET BOX,13,11/14/2019 00:00,0.58,,United Kingdom
536829,10018,ALARM CLOCK BAKELIKE RED,1,11/10/2019 16:00,1.64,15367.0,United Kingdom
536868,10013,SPACEBOY LUNCH BOX,3,01/08/2020 02:00,1.69,16024.0,United Kingdom
536808,10011,RECIPE BOX PANTRY DESIGN,2,02/14/2020 21:00,9.11,13697.0,Spain
538229,10007,REGENCY CAKESTAND 3 TIER,3,12/19/2019 17:00,2.84,14655.0,Germany
537763,10005,SET OF 3 CAKE TINS,20,02/04/2020 17:00,6.89,15559.0,France
537941,10010,LUNCH BAG WOODLAND,1,02/17/2020 18:00,3.33,17400.0,United Kingdom
537896,10017,WOODEN FRAME ANTIQUE WHITE,1,02/13/2020 09:00,1.44,17114.0,United Kingdom
538163,10009,PARTY BUNTING,2,01/01/2020 01:00,7075.68,,EIRE
536562,10002,RED WOOLLY HOTTIE MUG,5,01/23/2020 20:00,5.1,13624.0,United Kingdom
538018,10009,PARTY BUNTING,8,01/03/2020 02:00,8.11,14761.0,United Kingdom
536489,10001,WOODEN PICTURE FRAME,6,01/20/2020 22:00,2.15,15634.0,United Kingdom
537256,10018,ALARM CLOCK BAKELIKE RED,13,01/08/2020 01:00,0.47,18095.0,United Kingdom
537479,10010,LUNCH BAG WOODLAND,1,01/03/2020 00:00,0.44,14452.0,United Kingdom
537035,10004,VINTAGE UNION JACK BUNTING,13,12/23/2019 10:00,1.77,17801.0,United Kingdom
536639,10012,ROUND SNACK BOXES SET OF 4,3,01/18/2020 08:00,0.25,16789.0,United Kingdom
536725,10010,LUNCH BAG WOODLAND,8,01/30/2020 03:00,14.81,16111.0,United Kingdom
537911,10010,LUNCH BAG WOODLAND,1,02/19/2020 07:00,4.47,16516.0,Australia
536962,10011,RECIPE BOX PANTRY DESIGN,4,01/13/2020 14:00,1.3,17057.0,Australia
536946,10018,ALARM CLOCK BAKELIKE RED,5,11/13/2019 01:00,0.81,16497.0,United Kingdom
538096,10017,WOODEN FRAME ANTIQUE WHITE,13,01/10/2020 12:00,6.88,,United Kingdom
536634,10005,SET OF 3 CAKE TINS,1,12/08/2019 21:00,0.81,,United Kingdom
538081,10004,VINTAGE UNION JACK BUNTING,4,11/04/2019 05:00,0.89,,EIRE
538091,10019,HAND WARMER OWL DESIGN,1,11/09/2019 16:00,1.14,15906.0,United Kingdom
537487,10012,ROUND SNACK BOXES SET OF 4,7,01/10/2020 23:00,2.76,17357.0,United Kingdom
536675,10000,WHITE HANGING HEART T-LIGHT HOLDER,9,02/22/2020 09:00,4.58,16214.0,United Kingdom
536657,10010,LUNCH BAG WOODLAND,15,12/31/2019 16:00,8.11,18214.0,Belgium
536898,10002,RED WOOLLY HOTTIE MUG,2,12/24/2019 10:00,6.99,16390.0,United Kingdom
537447,10000,WHITE HANGING HEART T-LIGHT HOLDER,10,11/11/2019 15:00,2.46,14767.0,United Kingdom
536653,10003,GLASS JAR CANDLE,16,01/21/2020 01:00,6.82,15763.0,United Kingdom
537219,10005,SET OF 3 CAKE TINS,1,11/07/2019 15:00,1.26,16049.0,United Kingdom
536581,10001,WOODEN PICTURE FRAME,7,02/09/2020 23:00,0.4,,United Kingdom
537378,10016,VINTAGE SNAKES AND LADDERS,11,02/07/2020 00:00,1.26,13866.0,United Kingdom
536404,10008,JUMBO BAG RED RETROSPOT,3,02/27/2020 23:00,1.1,13824.0,Germany
537694,10011,RECIPE BOX PANTRY DESIGN,1,12/05/2019 03:00,1.31,13545.0,United Kingdom
536468,10017,WOODEN FRAME ANTIQUE WHITE,10,11/20/2019 10:00,0.94,,United Kingdom
536730,10016,VINTAGE SNAKES AND LADDERS,1,12/06/2019 22:00,1.55,16356.0,United Kingdom
536692,10016,VINTAGE SNAKES AND LADDERS,3,02/04/2020 23:00,4.57,18064.0,United Kingdom
537923,10003,GLASS JAR CANDLE,4,11/27/2019 06:00,13.67,15992.0,United Kingdom
536465,10014,STRAWBERRY CERAMIC TRINKET BOX,8,02/15/2020 12:00,0.44,12706.0,Portugal
537169,10019,HAND WARMER OWL DESIGN,2,11/19/2019 12:00,0.68,,United Kingdom
